turbine_num,code,time_on,time_off,duration,stop_cat,description
21,141,2015-11-03 13:10:52,2015-11-03 13:12:14,0 days 00:01:22.000000000,ok,description anonymised
21,93,2015-11-03 13:10:53,2015-11-03 13:12:01,0 days 00:01:08.000000000,ok,description anonymised
21,31,2015-11-03 13:11:01,2015-11-03 13:20:54,0 days 00:09:53.000000000,ok,description anonymised
21,193,2015-11-03 13:12:14,2015-11-03 13:12:14,0 days 00:00:00.000000000,ok,description anonymised
21,97,2015-11-03 13:12:14,2015-11-03 13:12:14,0 days 00:00:00.000000000,ok,description anonymised
21,67,2015-11-03 13:12:14,2015-11-03 13:13:14,0 days 00:01:00.000000000,ok,description anonymised
21,60,2015-11-03 13:13:14,2015-11-03 13:13:24,0 days 00:00:10.000000000,ok,description anonymised
21,171,2015-11-03 13:13:40,2015-11-03 13:14:10,0 days 00:00:30.000000000,ok,description anonymised
21,97,2015-11-03 13:14:15,2015-11-03 13:21:16,0 days 00:07:01.000000000,ok,description anonymised
21,193,2015-11-03 13:14:21,2015-11-03 13:20:54,0 days 00:06:33.000000000,ok,description anonymised
21,9,2015-11-03 13:21:16,2015-11-03 13:23:30,0 days 00:02:14.000000000,ok,description anonymised
21,84,2015-11-03 13:23:30,2015-11-03 13:28:19,0 days 00:04:49.000000000,ok,description anonymised
21,9,2015-11-03 13:28:19,2015-11-03 13:39:52,0 days 00:11:33.000000000,ok,description anonymised
21,198,2015-11-03 13:34:13,2015-11-03 13:34:13,0 days 00:00:00.000000000,ok,description anonymised
21,84,2015-11-03 13:39:52,2015-11-03 14:13:15,0 days 00:33:23.000000000,ok,description anonymised
22,9,2015-11-03 13:44:34,2015-11-03 13:47:26,0 days 00:02:52.000000000,ok,description anonymised
22,84,2015-11-03 13:47:26,2015-11-03 15:51:10,0 days 02:03:44.000000000,ok,description anonymised
21,9,2015-11-03 14:13:15,2015-11-03 14:28:13,0 days 00:14:58.000000000,ok,description anonymised
21,84,2015-11-03 14:28:13,2015-11-03 14:51:53,0 days 00:23:40.000000000,ok,description anonymised
21,9,2015-11-03 14:51:53,2015-11-03 14:58:15,0 days 00:06:22.000000000,ok,description anonymised
21,84,2015-11-03 14:58:15,2015-11-03 15:10:32,0 days 00:12:17.000000000,ok,description anonymised
21,9,2015-11-03 15:10:32,2015-11-03 15:13:00,0 days 00:02:28.000000000,ok,description anonymised
21,84,2015-11-03 15:13:00,2015-11-03 15:36:28,0 days 00:23:28.000000000,ok,description anonymised
21,9,2015-11-03 15:36:28,2015-11-03 15:56:28,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-11-03 15:51:10,2015-11-03 16:11:10,0 days 00:20:00.000000000,ok,description anonymised
21,93,2015-11-03 15:56:28,2015-11-03 15:57:30,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-11-03 15:57:30,2015-11-03 20:37:18,0 days 04:39:48.000000000,ok,description anonymised
22,93,2015-11-03 16:11:10,2015-11-03 16:12:12,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-11-03 16:12:12,2015-11-03 17:35:49,0 days 01:23:37.000000000,ok,description anonymised
21,98,2015-11-03 17:07:22,2015-11-03 17:17:36,0 days 00:10:14.000000000,ok,description anonymised
21,171,2015-11-03 17:17:36,2015-11-03 17:18:06,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-11-03 17:35:49,2015-11-03 17:38:26,0 days 00:02:37.000000000,ok,description anonymised
22,84,2015-11-03 17:38:26,2015-11-03 17:59:58,0 days 00:21:32.000000000,ok,description anonymised
22,9,2015-11-03 17:59:58,2015-11-03 18:19:58,0 days 00:20:00.000000000,ok,description anonymised
22,93,2015-11-03 18:19:58,2015-11-03 18:21:00,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-11-03 18:21:00,2015-11-03 20:36:05,0 days 02:15:05.000000000,ok,description anonymised
21,98,2015-11-03 19:06:41,2015-11-03 19:13:06,0 days 00:06:25.000000000,ok,description anonymised
21,171,2015-11-03 19:13:06,2015-11-03 19:13:36,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-03 19:16:30,2015-11-03 19:21:48,0 days 00:05:18.000000000,ok,description anonymised
21,171,2015-11-03 19:21:48,2015-11-03 19:22:18,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-03 19:31:11,2015-11-03 19:41:27,0 days 00:10:16.000000000,ok,description anonymised
21,171,2015-11-03 19:41:27,2015-11-03 19:41:57,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-03 19:53:17,2015-11-03 20:04:25,0 days 00:11:08.000000000,ok,description anonymised
21,98,2015-11-03 20:02:32,2015-11-03 20:05:29,0 days 00:02:57.000000000,ok,description anonymised
22,171,2015-11-03 20:04:25,2015-11-03 20:04:55,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-11-03 20:05:29,2015-11-03 20:05:59,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-11-03 20:36:05,2015-11-03 20:38:31,0 days 00:02:26.000000000,ok,description anonymised
21,9,2015-11-03 20:37:18,2015-11-03 20:43:18,0 days 00:06:00.000000000,ok,description anonymised
22,84,2015-11-03 20:38:31,2015-11-03 21:02:24,0 days 00:23:53.000000000,ok,description anonymised
21,84,2015-11-03 20:43:18,2015-11-03 20:51:37,0 days 00:08:19.000000000,ok,description anonymised
21,9,2015-11-03 20:51:37,2015-11-03 20:53:24,0 days 00:01:47.000000000,ok,description anonymised
21,84,2015-11-03 20:53:24,2015-11-03 20:58:29,0 days 00:05:05.000000000,ok,description anonymised
21,9,2015-11-03 20:58:29,2015-11-03 21:07:12,0 days 00:08:43.000000000,ok,description anonymised
22,9,2015-11-03 21:02:24,2015-11-03 21:12:16,0 days 00:09:52.000000000,ok,description anonymised
21,84,2015-11-03 21:07:12,2015-11-03 21:13:34,0 days 00:06:22.000000000,ok,description anonymised
22,84,2015-11-03 21:12:16,2015-11-03 22:26:04,0 days 01:13:48.000000000,ok,description anonymised
21,9,2015-11-03 21:13:34,2015-11-03 21:16:08,0 days 00:02:34.000000000,ok,description anonymised
21,84,2015-11-03 21:16:08,2015-11-03 21:22:05,0 days 00:05:57.000000000,ok,description anonymised
21,9,2015-11-03 21:22:05,2015-11-03 21:24:22,0 days 00:02:17.000000000,ok,description anonymised
21,84,2015-11-03 21:24:22,2015-11-03 21:26:06,0 days 00:01:44.000000000,ok,description anonymised
21,9,2015-11-03 21:26:06,2015-11-03 21:31:49,0 days 00:05:43.000000000,ok,description anonymised
21,84,2015-11-03 21:31:49,2015-11-03 21:34:55,0 days 00:03:06.000000000,ok,description anonymised
21,9,2015-11-03 21:34:55,2015-11-03 21:37:12,0 days 00:02:17.000000000,ok,description anonymised
21,84,2015-11-03 21:37:12,2015-11-03 21:39:25,0 days 00:02:13.000000000,ok,description anonymised
21,9,2015-11-03 21:39:25,2015-11-03 21:43:53,0 days 00:04:28.000000000,ok,description anonymised
21,84,2015-11-03 21:43:53,2015-11-03 21:48:40,0 days 00:04:47.000000000,ok,description anonymised
21,9,2015-11-03 21:48:40,2015-11-03 22:07:17,0 days 00:18:37.000000000,ok,description anonymised
21,84,2015-11-03 22:07:17,2015-11-03 22:27:10,0 days 00:19:53.000000000,ok,description anonymised
22,9,2015-11-03 22:26:04,2015-11-03 22:28:43,0 days 00:02:39.000000000,ok,description anonymised
21,9,2015-11-03 22:27:10,2015-11-03 22:34:47,0 days 00:07:37.000000000,ok,description anonymised
22,84,2015-11-03 22:28:43,2015-11-03 22:56:29,0 days 00:27:46.000000000,ok,description anonymised
21,84,2015-11-03 22:34:47,2015-11-03 22:55:04,0 days 00:20:17.000000000,ok,description anonymised
21,9,2015-11-03 22:55:04,2015-11-03 23:15:04,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-11-03 22:56:29,2015-11-03 23:16:29,0 days 00:20:00.000000000,ok,description anonymised
21,93,2015-11-03 23:15:04,2015-11-03 23:16:06,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-11-03 23:16:06,2015-11-04 07:45:07,0 days 08:29:01.000000000,ok,description anonymised
22,93,2015-11-03 23:16:29,2015-11-03 23:17:31,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-11-03 23:17:31,2015-11-04 07:42:39,0 days 08:25:08.000000000,ok,description anonymised
21,98,2015-11-03 23:19:08,2015-11-03 23:33:51,0 days 00:14:43.000000000,ok,description anonymised
22,98,2015-11-03 23:20:38,2015-11-03 23:28:49,0 days 00:08:11.000000000,ok,description anonymised
22,171,2015-11-03 23:28:49,2015-11-03 23:29:19,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-11-03 23:33:51,2015-11-03 23:34:21,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-04 00:27:02,2015-11-04 02:40:05,0 days 02:13:03.000000000,ok,description anonymised
22,98,2015-11-04 00:36:48,2015-11-04 01:54:05,0 days 01:17:17.000000000,ok,description anonymised
22,171,2015-11-04 01:54:05,2015-11-04 01:54:35,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 01:56:30,2015-11-04 02:35:15,0 days 00:38:45.000000000,ok,description anonymised
22,171,2015-11-04 02:35:15,2015-11-04 02:35:45,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-11-04 02:40:05,2015-11-04 02:40:35,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 02:43:52,2015-11-04 02:45:32,0 days 00:01:40.000000000,ok,description anonymised
22,171,2015-11-04 02:45:32,2015-11-04 02:46:02,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 02:49:59,2015-11-04 02:52:38,0 days 00:02:39.000000000,ok,description anonymised
21,98,2015-11-04 02:51:12,2015-11-04 05:22:07,0 days 02:30:55.000000000,ok,description anonymised
22,171,2015-11-04 02:52:38,2015-11-04 02:53:08,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 02:56:06,2015-11-04 03:39:05,0 days 00:42:59.000000000,ok,description anonymised
22,171,2015-11-04 03:39:05,2015-11-04 03:39:35,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 03:42:06,2015-11-04 04:32:08,0 days 00:50:02.000000000,ok,description anonymised
22,171,2015-11-04 04:32:08,2015-11-04 04:32:38,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 04:40:48,2015-11-04 05:17:20,0 days 00:36:32.000000000,ok,description anonymised
22,171,2015-11-04 05:17:20,2015-11-04 05:17:50,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 05:21:52,2015-11-04 05:25:49,0 days 00:03:57.000000000,ok,description anonymised
21,171,2015-11-04 05:22:07,2015-11-04 05:22:37,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 05:25:49,2015-11-04 05:26:19,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 05:30:23,2015-11-04 05:33:40,0 days 00:03:17.000000000,ok,description anonymised
21,98,2015-11-04 05:30:47,2015-11-04 05:32:52,0 days 00:02:05.000000000,ok,description anonymised
21,171,2015-11-04 05:32:52,2015-11-04 05:33:22,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 05:33:40,2015-11-04 05:34:10,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 05:37:11,2015-11-04 07:01:47,0 days 01:24:36.000000000,ok,description anonymised
21,98,2015-11-04 05:42:05,2015-11-04 05:45:22,0 days 00:03:17.000000000,ok,description anonymised
21,171,2015-11-04 05:45:22,2015-11-04 05:45:52,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-04 05:48:45,2015-11-04 06:58:42,0 days 01:09:57.000000000,ok,description anonymised
21,171,2015-11-04 06:58:42,2015-11-04 06:59:12,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 07:01:47,2015-11-04 07:02:17,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-11-04 07:42:39,2015-11-04 07:45:31,0 days 00:02:52.000000000,ok,description anonymised
21,9,2015-11-04 07:45:07,2015-11-04 07:48:00,0 days 00:02:53.000000000,ok,description anonymised
22,84,2015-11-04 07:45:31,2015-11-04 09:10:58,0 days 01:25:27.000000000,ok,description anonymised
21,84,2015-11-04 07:48:00,2015-11-04 08:16:52,0 days 00:28:52.000000000,ok,description anonymised
21,9,2015-11-04 08:16:52,2015-11-04 08:36:52,0 days 00:20:00.000000000,ok,description anonymised
21,93,2015-11-04 08:36:52,2015-11-04 08:37:54,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-11-04 08:37:54,2015-11-04 09:25:07,0 days 00:47:13.000000000,ok,description anonymised
22,9,2015-11-04 09:10:58,2015-11-04 09:23:36,0 days 00:12:38.000000000,ok,description anonymised
22,84,2015-11-04 09:23:36,2015-11-04 09:46:31,0 days 00:22:55.000000000,ok,description anonymised
21,9,2015-11-04 09:25:07,2015-11-04 09:27:54,0 days 00:02:47.000000000,ok,description anonymised
21,84,2015-11-04 09:27:54,2015-11-04 09:39:38,0 days 00:11:44.000000000,ok,description anonymised
21,9,2015-11-04 09:39:38,2015-11-04 09:59:38,0 days 00:20:00.000000000,ok,description anonymised
22,9,2015-11-04 09:46:31,2015-11-04 10:06:31,0 days 00:20:00.000000000,ok,description anonymised
21,93,2015-11-04 09:59:38,2015-11-04 10:00:39,0 days 00:01:01.000000000,ok,description anonymised
21,97,2015-11-04 10:00:39,2015-11-04 15:50:13,0 days 05:49:34.000000000,ok,description anonymised
22,93,2015-11-04 10:06:31,2015-11-04 10:07:33,0 days 00:01:02.000000000,ok,description anonymised
21,98,2015-11-04 10:07:12,2015-11-04 10:11:31,0 days 00:04:19.000000000,ok,description anonymised
22,97,2015-11-04 10:07:33,2015-11-04 15:05:27,0 days 04:57:54.000000000,ok,description anonymised
21,171,2015-11-04 10:11:31,2015-11-04 10:12:01,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 10:19:32,2015-11-04 10:29:18,0 days 00:09:46.000000000,ok,description anonymised
21,98,2015-11-04 10:19:55,2015-11-04 11:10:13,0 days 00:50:18.000000000,ok,description anonymised
22,171,2015-11-04 10:29:18,2015-11-04 10:29:48,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 10:38:10,2015-11-04 10:40:09,0 days 00:01:59.000000000,ok,description anonymised
22,171,2015-11-04 10:40:09,2015-11-04 10:40:39,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 10:43:28,2015-11-04 11:11:17,0 days 00:27:49.000000000,ok,description anonymised
21,171,2015-11-04 11:10:13,2015-11-04 11:10:43,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 11:11:17,2015-11-04 11:11:47,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 11:19:33,2015-11-04 11:26:15,0 days 00:06:42.000000000,ok,description anonymised
21,98,2015-11-04 11:24:34,2015-11-04 11:32:01,0 days 00:07:27.000000000,ok,description anonymised
22,171,2015-11-04 11:26:15,2015-11-04 11:26:45,0 days 00:00:30.000000000,ok,description anonymised
21,171,2015-11-04 11:32:01,2015-11-04 11:32:31,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-04 12:09:14,2015-11-04 12:15:37,0 days 00:06:23.000000000,ok,description anonymised
21,171,2015-11-04 12:15:37,2015-11-04 12:16:07,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 12:20:33,2015-11-04 12:22:42,0 days 00:02:09.000000000,ok,description anonymised
21,98,2015-11-04 12:22:38,2015-11-04 12:27:14,0 days 00:04:36.000000000,ok,description anonymised
22,171,2015-11-04 12:22:42,2015-11-04 12:23:12,0 days 00:00:30.000000000,ok,description anonymised
22,98,2015-11-04 12:26:18,2015-11-04 12:28:38,0 days 00:02:20.000000000,ok,description anonymised
21,171,2015-11-04 12:27:14,2015-11-04 12:27:44,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 12:28:38,2015-11-04 12:29:08,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-04 12:32:59,2015-11-04 12:36:39,0 days 00:03:40.000000000,ok,description anonymised
21,171,2015-11-04 12:36:39,2015-11-04 12:37:09,0 days 00:00:30.000000000,ok,description anonymised
21,98,2015-11-04 13:30:10,2015-11-04 13:33:57,0 days 00:03:47.000000000,ok,description anonymised
22,98,2015-11-04 13:31:04,2015-11-04 13:34:30,0 days 00:03:26.000000000,ok,description anonymised
21,171,2015-11-04 13:33:57,2015-11-04 13:34:27,0 days 00:00:30.000000000,ok,description anonymised
22,171,2015-11-04 13:34:30,2015-11-04 13:35:00,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-11-04 15:05:27,2015-11-04 15:08:21,0 days 00:02:54.000000000,ok,description anonymised
22,84,2015-11-04 15:08:21,2015-11-05 12:59:03,0 days 21:50:42.000000000,ok,description anonymised
21,9,2015-11-04 15:50:13,2015-11-04 15:51:13,0 days 00:01:00.000000000,ok,description anonymised
21,93,2015-11-04 15:51:13,2015-11-04 15:52:11,0 days 00:00:58.000000000,ok,description anonymised
21,97,2015-11-04 15:52:11,2015-11-04 15:53:21,0 days 00:01:10.000000000,ok,description anonymised
21,9,2015-11-04 15:53:21,2015-11-04 15:54:21,0 days 00:01:00.000000000,ok,description anonymised
21,93,2015-11-04 15:54:21,2015-11-04 15:55:20,0 days 00:00:59.000000000,ok,description anonymised
21,97,2015-11-04 15:55:20,2015-11-04 15:56:20,0 days 00:01:00.000000000,ok,description anonymised
21,9,2015-11-04 15:56:20,2015-11-04 15:57:20,0 days 00:01:00.000000000,ok,description anonymised
21,93,2015-11-04 15:57:20,2015-11-04 15:58:19,0 days 00:00:59.000000000,ok,description anonymised
21,97,2015-11-04 15:58:19,2015-11-04 15:59:20,0 days 00:01:01.000000000,ok,description anonymised
21,9,2015-11-04 15:59:20,2015-11-04 16:00:20,0 days 00:01:00.000000000,ok,description anonymised
21,93,2015-11-04 16:00:20,2015-11-04 16:01:18,0 days 00:00:58.000000000,ok,description anonymised
21,97,2015-11-04 16:01:18,2015-11-04 16:02:20,0 days 00:01:02.000000000,ok,description anonymised
21,9,2015-11-04 16:02:20,2015-11-04 16:03:27,0 days 00:01:07.000000000,ok,description anonymised
21,93,2015-11-04 16:03:27,2015-11-04 16:04:28,0 days 00:01:01.000000000,ok,description anonymised
21,97,2015-11-04 16:04:28,2015-11-04 16:05:47,0 days 00:01:19.000000000,ok,description anonymised
21,9,2015-11-04 16:05:47,2015-11-04 16:08:41,0 days 00:02:54.000000000,ok,description anonymised
21,84,2015-11-04 16:08:41,2015-11-05 12:36:33,0 days 20:27:52.000000000,ok,description anonymised
21,66,2015-11-05 02:43:02,2015-11-05 06:24:48,0 days 03:41:46.000000000,ok,description anonymised
21,9,2015-11-05 12:36:33,2015-11-05 12:48:51,0 days 00:12:18.000000000,ok,description anonymised
21,84,2015-11-05 12:48:51,2015-11-05 12:53:51,0 days 00:05:00.000000000,ok,description anonymised
21,9,2015-11-05 12:53:51,2015-11-05 13:01:49,0 days 00:07:58.000000000,ok,description anonymised
22,9,2015-11-05 12:59:03,2015-11-05 13:19:03,0 days 00:20:00.000000000,ok,description anonymised
21,84,2015-11-05 13:01:49,2015-11-05 13:02:50,0 days 00:01:01.000000000,ok,description anonymised
21,9,2015-11-05 13:02:50,2015-11-05 13:22:50,0 days 00:20:00.000000000,ok,description anonymised
22,93,2015-11-05 13:19:03,2015-11-05 13:20:05,0 days 00:01:02.000000000,ok,description anonymised
22,97,2015-11-05 13:20:05,2015-11-05 13:47:01,0 days 00:26:56.000000000,ok,description anonymised
21,93,2015-11-05 13:22:50,2015-11-05 13:23:52,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-11-05 13:23:52,2015-11-05 14:16:18,0 days 00:52:26.000000000,ok,description anonymised
22,98,2015-11-05 13:32:57,2015-11-05 13:38:40,0 days 00:05:43.000000000,ok,description anonymised
22,171,2015-11-05 13:38:40,2015-11-05 13:39:10,0 days 00:00:30.000000000,ok,description anonymised
22,9,2015-11-05 13:47:01,2015-11-05 13:50:19,0 days 00:03:18.000000000,ok,description anonymised
22,84,2015-11-05 13:50:19,2015-11-05 13:54:28,0 days 00:04:09.000000000,ok,description anonymised
22,9,2015-11-05 13:54:28,2015-11-05 14:11:44,0 days 00:17:16.000000000,ok,description anonymised
22,84,2015-11-05 14:11:44,2015-11-05 14:24:09,0 days 00:12:25.000000000,ok,description anonymised
21,9,2015-11-05 14:16:18,2015-11-05 14:17:27,0 days 00:01:09.000000000,ok,description anonymised
21,93,2015-11-05 14:17:27,2015-11-05 14:18:29,0 days 00:01:02.000000000,ok,description anonymised
21,97,2015-11-05 14:18:29,2015-11-05 14:25:22,0 days 00:06:53.000000000,ok,description anonymised
